split,seed,relevance,mode,need_policy,core_indices,core_size,topology,causal_mechanism,nuisance_mechanism,true_program,program_length,grammar_family,role_program,label_permuted,primitive_cardinality,active_roles,nonstationary,steps_survived,alive_at_end,completion_rate,core_precision,core_recall,exact_program,functional_program,max_sequence_length_tested,unique_sequences_evaluated,search_space_fraction,diagnosis_made,diagnosis_observations,restoration_observations,diagnosis_kind_bridge,explicit_no_bridge,false_null,mechanism_correct,bridge_decision_correct,suppression,bridge_effect,evidence_rows,tested_scope_declared,validation_attempted,validation_passed,validation_bypassed,validation_effect,repair_attempted,repair_attempt_count,false_repair,repair_correct,organization_restored,replication_attempted,replication_success,replicated_restoration,failed_repairs,appropriate_abstention,scientific_null_result,decision_correct,final_min_core,final_mean_core,self_domain_observation_share,mean_need_target_mass_share,mean_need_true_core_mass_share,mean_sensed_need_mass_share,need_present_step_share,causal_isolating_observation_share,true_core_sensing_share,causal_target_sensing_share,other_core_mean_sensing_share,causal_target_sensing_selectivity,total_cost,crossworld_successes,crossworld_templates,macro_reuse,relational_alignment_cost,memory_energy,memory_strategy,alignment_entropy,alignment_support,mapping_trust,memory_proposal_tested,memory_changed_action,wrong_memory_detected_before_repair,local_beam_reserved,quarantined_count,yoke_donor_seed,yoke_component_shift
confirmation,30022,neutral,no_null_no_validation,actual,"12,4,13,10,8",5,chain,m2,m3,p6>p4>p3,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,0.6666666666666666,0.8,1,1,4,41,0.052564102564102565,1,260,260,1,0,0,1,0,0.8530714318271798,-0.004427664417011988,42,1,0,1,1,0.0,1,1,1,1,1,1,1,1,0,0,0,0,0.7358647663336504,0.8314990486351441,0.6643356643356644,0.3291758310596129,0.6234942914406407,0.3169663765371225,1.0,0.21328671328671328,0.44493006993006995,0.5856643356643356,0.07604895104895104,0.5096153846153846,3.609850000000022,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30022,self_relevant,correlation_self_model,actual,"12,4,13,10,8",5,chain,m2,m3,p6>p4>p3,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,0.4166666666666667,1.0,1,1,4,41,0.052564102564102565,1,364,601,0,1,1,1,0,0.8600564056012839,0.0013493721838483213,73,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.8006381461420918,0.8400903345527244,0.6643356643356644,0.07158143941935939,0.22144584908471926,0.19762395268647068,1.0,0.21328671328671328,0.30157342657342656,0.1520979020979021,0.11276223776223776,0.03933566433566435,3.5538500000000197,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30022,self_relevant,pair_limited,actual,"12,4,13,10,8",5,chain,m2,m3,p6>p4>p3,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,0.6666666666666666,0.8,0,0,2,27,0.03461538461538462,0,601,601,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.7435655279435207,0.8112873729267458,0.6678321678321678,0.2256007887354691,0.6431609969002244,0.24429074873974999,1.0,0.20104895104895104,0.4178321678321678,0.31993006993006995,0.12893356643356643,0.19099650349650352,3.2422000000000053,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30022,self_relevant,passive_only,actual,"12,4,13,10,8",5,chain,m2,m3,p6>p4>p3,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,0.6666666666666666,0.8,0,0,0,0,0.0,0,601,601,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0.0015587998026462934,0,0,0,0,0,0,0,0,0,0,0,0,0.6878240975189939,0.7885857579954962,0.6695804195804196,0.22748018279183468,0.6790827695974576,0.23720386234606586,1.0,0.16783216783216784,0.46940559440559443,0.3583916083916084,0.1451048951048951,0.21328671328671328,5.032000000000043,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,0,0,,
confirmation,30023,neutral,no_bridge_validation,actual,"2,9,1,8,12,13",6,dense,m2,m0,p0>p3>p0>p5,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,600,1,1.0,1.0,1.0,1,1,4,49,0.0175,1,301,601,0,1,0,1,1,0.9818630277468607,-0.0037398438879431965,45,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6868589706502025,0.7938785154847378,0.6590909090909091,0.5178492710947122,0.863004671277214,0.5343929286432211,1.0,0.22552447552447552,0.631993006993007,0.8846153846153846,0.07587412587412587,0.8087412587412587,3.7275000000000142,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30023,neutral,no_null,actual,"2,9,1,8,12,13",6,dense,m2,m0,p0>p3>p0>p5,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,600,1,1.0,1.0,1.0,0,0,4,49,0.0175,0,601,601,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0.6901716390754242,0.7942721700831363,0.6590909090909091,0.5115282649360057,0.8620699332011439,0.5306929267918662,1.0,0.22552447552447552,0.631993006993007,0.8881118881118881,0.07517482517482518,0.8129370629370629,3.776300000000016,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30023,neutral,no_null_no_validation,actual,"2,9,1,8,12,13",6,dense,m2,m0,p0>p3>p0>p5,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,600,1,1.0,1.0,1.0,1,1,4,49,0.0175,1,293,293,1,0,0,1,0,0.9818409715292711,-0.004124095263740364,43,1,0,1,1,0.0,1,1,1,1,1,1,1,1,0,0,0,0,0.698858061709769,0.800213871045865,0.6451048951048951,0.5413209600794635,0.8365122717767915,0.5628383933646667,1.0,0.22202797202797203,0.6232517482517482,0.8636363636363636,0.07657342657342657,0.7870629370629371,3.770100000000016,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30023,self_relevant,correlation_self_model,actual,"2,9,1,8,12,13",6,dense,m2,m0,p0>p3>p0>p5,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,600,1,1.0,0.5,1.0,1,1,4,49,0.0175,1,282,601,0,1,1,1,0,0.9774219460700447,0.0010932968436082012,44,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.7954465282814391,0.8387974602341616,0.6625874125874126,0.09862709156163439,0.26358568965575074,0.267390242841342,1.0,0.22552447552447552,0.2526223776223776,0.0944055944055944,0.08216783216783217,0.012237762237762226,3.7198000000000144,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30023,self_relevant,pair_limited,actual,"2,9,1,8,12,13",6,dense,m2,m0,p0>p3>p0>p5,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,600,1,1.0,1.0,1.0,0,0,2,35,0.0125,0,601,601,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.6787841092202209,0.7657491157339001,0.6625874125874126,0.280344150031407,0.6688583207407885,0.4559209135468472,1.0,0.21153846153846154,0.4965034965034965,0.3583916083916084,0.12692307692307692,0.23146853146853147,3.255000000000006,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30023,self_relevant,passive_only,actual,"2,9,1,8,12,13",6,dense,m2,m0,p0>p3>p0>p5,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,600,1,1.0,1.0,1.0,0,0,0,0,0.0,0,601,601,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0.0005453806096466027,0,0,0,0,0,0,0,0,0,0,0,0,0.8286356732256572,0.8526604248103529,0.6258741258741258,0.2948850233580402,0.7245218920204785,0.41005671070221117,1.0,0.1555944055944056,0.527972027972028,0.3776223776223776,0.13566433566433567,0.24195804195804194,2.9580000000000073,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,0,0,,
confirmation,30024,neutral,no_bridge_validation,actual,"10,13,4,6,0",5,ring,m3,m0,p5>p3>p7,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,1.0,1.0,0,0,4,42,0.05384615384615385,1,282,601,0,1,0,0,1,0.7999801226130753,-0.003939417791187122,46,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.7133955377411427,0.8042944026943271,0.6573426573426573,0.49821279527395745,0.9705316382849491,0.4555990749660205,1.0,0.1853146853146853,0.5550699300699301,0.7604895104895105,0.08741258741258741,0.6730769230769231,3.54890000000002,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30024,neutral,no_null,actual,"10,13,4,6,0",5,ring,m3,m0,p5>p3>p7,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,1.0,1.0,0,0,4,42,0.05384615384615385,0,601,601,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0.7112862480731152,0.8019693708846812,0.6678321678321678,0.4950191006656274,0.9705652775235133,0.45260223123196713,1.0,0.1888111888111888,0.5550699300699301,0.7534965034965035,0.08916083916083917,0.6643356643356644,3.607600000000022,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30024,neutral,no_null_no_validation,actual,"10,13,4,6,0",5,ring,m3,m0,p5>p3>p7,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,1.0,1.0,1,1,4,42,0.05384615384615385,1,276,276,1,0,0,1,0,0.7318143415906673,0.0017715332253036473,45,1,0,1,1,0.0,1,1,1,1,1,1,1,1,0,0,0,0,0.715868788191895,0.8073587719060831,0.6538461538461539,0.5040777500621846,0.9699831230596344,0.463499172949832,1.0,0.18356643356643357,0.5559440559440559,0.7692307692307693,0.08566433566433566,0.6835664335664337,3.6049000000000224,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30024,self_relevant,correlation_self_model,actual,"10,13,4,6,0",5,ring,m3,m0,p5>p3>p7,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,0.4166666666666667,1.0,0,0,4,42,0.05384615384615385,1,283,601,0,1,1,0,0,0.7910688358232821,0.0013754459528148525,49,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.7608731204016388,0.8296283988896824,0.666083916083916,0.08664762390424735,0.25954196077614206,0.16606940974134796,1.0,0.18706293706293706,0.368006993006993,0.07692307692307693,0.16477272727272727,-0.08784965034965034,3.5538500000000197,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30024,self_relevant,pair_limited,actual,"10,13,4,6,0",5,ring,m3,m0,p5>p3>p7,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,1.0,1.0,0,0,2,27,0.03461538461538462,0,601,601,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.7249166619500783,0.8020720347765794,0.6713286713286714,0.385778411789112,0.964391604271878,0.41389513175645354,1.0,0.17657342657342656,0.5559440559440559,0.47027972027972026,0.1604020979020979,0.3098776223776224,3.2422000000000053,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30024,self_relevant,passive_only,actual,"10,13,4,6,0",5,ring,m3,m0,p5>p3>p7,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,1.0,1.0,0,0,0,0,0.0,0,601,601,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.8750860059991831,0.8922853179341436,0.5297202797202797,0.25310797317503353,0.671154117052028,0.34853359732950506,1.0,0.0,0.47027972027972026,0.26223776223776224,0.16958041958041958,0.09265734265734266,2.909200000000006,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,0,0,,
confirmation,30025,neutral,no_bridge_validation,actual,"0,13,1,3,2,11",6,chain,m2,m0,p7>p6>p7>p4,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,600,1,1.0,1.0,1.0,1,1,4,49,0.0175,1,289,601,0,1,0,1,1,0.9765000545947323,-0.003323896580894106,44,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6632510527820746,0.7883679320589598,0.6678321678321678,0.332287389318068,0.7595972583025898,0.33444679066556904,1.0,0.22727272727272727,0.5533216783216783,0.743006993006993,0.07272727272727272,0.6702797202797203,3.7429000000000148,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30025,neutral,no_null,actual,"0,13,1,3,2,11",6,chain,m2,m0,p7>p6>p7>p4,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,600,1,1.0,1.0,1.0,0,0,4,49,0.0175,0,601,601,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0.0009728792454284241,0,0,0,0,0,0,0,0,0,1,0,1,0.6632568854990193,0.7888873277709121,0.6695804195804196,0.32972163645451463,0.7591159115380895,0.32808650325789124,1.0,0.22727272727272727,0.5463286713286714,0.7255244755244755,0.07342657342657342,0.6520979020979021,3.791700000000016,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30025,neutral,no_null_no_validation,actual,"0,13,1,3,2,11",6,chain,m2,m0,p7>p6>p7>p4,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,600,1,1.0,1.0,1.0,1,1,4,49,0.0175,1,283,283,1,0,0,1,0,0.9765000545947323,-0.003323896580894106,44,1,0,1,1,0.0,1,1,1,1,1,1,1,1,0,0,0,0,0.6640813851967899,0.7912246923635529,0.666083916083916,0.3331971838689676,0.735188347950798,0.3424375474632603,1.0,0.22552447552447552,0.5428321678321678,0.708041958041958,0.07552447552447553,0.6325174825174825,3.800900000000017,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30025,self_relevant,correlation_self_model,actual,"0,13,1,3,2,11",6,chain,m2,m0,p7>p6>p7>p4,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,600,1,1.0,0.4166666666666667,0.8333333333333334,1,1,4,49,0.0175,1,291,601,0,1,1,1,0,0.9860821823636531,0.0012986232280070592,46,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.812422695736321,0.8389963153992808,0.6625874125874126,0.011481820593877352,0.060734984666919456,0.2891204165220374,1.0,0.22552447552447552,0.361013986013986,0.2097902097902098,0.10244755244755245,0.10734265734265734,3.727500000000015,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30025,self_relevant,pair_limited,actual,"0,13,1,3,2,11",6,chain,m2,m0,p7>p6>p7>p4,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,600,1,1.0,1.0,1.0,0,0,2,35,0.0125,0,601,601,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.7860791379667009,0.8191415688329671,0.6625874125874126,0.0389105733810233,0.5752568809243389,0.24496207611658583,1.0,0.21153846153846154,0.45017482517482516,0.055944055944055944,0.1688811188811189,-0.11293706293706296,3.2550000000000052,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30025,self_relevant,passive_only,actual,"0,13,1,3,2,11",6,chain,m2,m0,p7>p6>p7>p4,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,600,1,1.0,1.0,1.0,0,0,0,0,0.0,0,601,601,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.7169382853566166,0.7959573779507861,0.6695804195804196,0.22680128314560538,0.8017775948440904,0.23764749067773983,1.0,0.16783216783216784,0.5673076923076923,0.33916083916083917,0.1590909090909091,0.18006993006993008,2.909200000000006,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,0,0,,
confirmation,30026,neutral,no_bridge_validation,actual,"9,2,3,11,10",5,dense,m1,m0,p4>p3>p7,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,1.0,1.0,0,0,4,41,0.052564102564102565,1,264,601,0,1,0,0,1,0.7821923250672491,6.579573588984386e-05,44,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6681253459378386,0.7885323366543413,0.6608391608391608,0.4701876420605733,0.9703513009021302,0.4285482301978523,1.0,0.1853146853146853,0.5026223776223776,0.7622377622377622,0.06075174825174825,0.701486013986014,3.5538500000000197,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30026,neutral,no_null,actual,"9,2,3,11,10",5,dense,m1,m0,p4>p3>p7,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,1.0,1.0,0,0,4,41,0.052564102564102565,0,601,601,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0.0006506517738320622,0,0,0,0,0,0,0,0,0,1,0,1,0.6674221748889032,0.7885947928084176,0.6486013986013986,0.4674784210410312,0.9706506484667193,0.42488351897442994,1.0,0.18181818181818182,0.5017482517482518,0.7604895104895105,0.06075174825174825,0.6997377622377623,3.5927500000000214,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30026,neutral,no_null_no_validation,actual,"9,2,3,11,10",5,dense,m1,m0,p4>p3>p7,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,1.0,1.0,0,0,4,41,0.052564102564102565,1,257,257,1,0,0,0,0,0.7821923250672491,6.579573588984386e-05,44,1,0,1,1,0.0,1,1,1,1,1,1,1,1,0,0,0,0,0.6698862062600915,0.791402562357606,0.6346153846153846,0.2514458946591688,0.9422434455204263,0.442163929637379,1.0,0.17832167832167833,0.5008741258741258,0.3269230769230769,0.1687062937062937,0.15821678321678323,3.5900500000000215,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30026,self_relevant,correlation_self_model,actual,"9,2,3,11,10",5,dense,m1,m0,p4>p3>p7,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,0.4166666666666667,1.0,1,1,4,42,0.05384615384615385,1,267,267,1,0,0,1,1,0.7113899658833331,0.007653808525658546,48,1,1,1,0,0.025876604527223485,1,1,0,1,1,1,1,1,0,0,0,1,0.8610878738879894,0.8819936543039587,0.6608391608391608,0.029746643532835085,0.1274902943533356,0.20054745326890527,1.0,0.18706293706293706,0.24825174825174826,0.12412587412587413,0.0930944055944056,0.03103146853146853,3.634250000000023,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30026,self_relevant,pair_limited,actual,"9,2,3,11,10",5,dense,m1,m0,p4>p3>p7,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,1.0,1.0,0,0,2,27,0.03461538461538462,0,601,601,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.8686908881552348,0.8852487764263757,0.5087412587412588,0.13273513779548785,0.7394575109934096,0.43946956758665323,1.0,0.1346153846153846,0.44405594405594406,0.2097902097902098,0.16958041958041958,0.04020979020979021,3.1778000000000066,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30026,self_relevant,passive_only,actual,"9,2,3,11,10",5,dense,m1,m0,p4>p3>p7,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,1.0,1.0,0,0,0,0,0.0,0,601,601,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.8779030550993994,0.8928434994115746,0.5122377622377622,0.029732787275124628,0.1757821348348813,0.3426628948995102,1.0,0.0,0.24213286713286714,0.11013986013986014,0.09353146853146853,0.016608391608391615,2.909200000000006,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,0,0,,
confirmation,30027,neutral,no_bridge_validation,actual,"13,5,6,9,11,12",6,ring,m2,m3,p0>p1>p0>p5,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,600,1,1.0,1.0,1.0,1,1,4,49,0.0175,1,289,601,0,1,0,1,1,0.9730317084121783,-0.005011581321420702,42,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.5835085423668,0.7754212571148577,0.6678321678321678,0.43855644263804217,0.9530120546221827,0.41367615736246877,1.0,0.22552447552447552,0.6433566433566433,0.8129370629370629,0.09475524475524476,0.7181818181818181,3.7583000000000153,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30027,neutral,no_null,actual,"13,5,6,9,11,12",6,ring,m2,m3,p0>p1>p0>p5,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,600,1,1.0,1.0,1.0,0,0,4,49,0.0175,0,601,601,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0.5835033234898102,0.7754160410587468,0.6678321678321678,0.43720389701074525,0.9530507220767247,0.41250886019060135,1.0,0.22552447552447552,0.6433566433566433,0.8129370629370629,0.09475524475524476,0.7181818181818181,3.8071000000000166,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30027,neutral,no_null_no_validation,actual,"13,5,6,9,11,12",6,ring,m2,m3,p0>p1>p0>p5,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,600,1,1.0,1.0,1.0,1,1,4,49,0.0175,1,281,281,1,0,0,1,0,0.9730317084121783,-0.005011581321420702,42,1,0,1,1,0.0,1,1,1,1,1,1,1,1,0,0,0,0,0.5890408393771918,0.781220076972189,0.6590909090909091,0.45285315152184324,0.9512353186357986,0.43935037794233894,1.0,0.22377622377622378,0.6433566433566433,0.8426573426573427,0.08881118881118881,0.7538461538461539,3.8086000000000175,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30027,self_relevant,correlation_self_model,actual,"13,5,6,9,11,12",6,ring,m2,m3,p0>p1>p0>p5,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,600,1,1.0,0.5,1.0,1,1,4,49,0.0175,1,295,601,0,1,1,1,0,0.9764184627239343,0.0013902112036036037,46,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.7963901736463005,0.8359903631075088,0.6625874125874126,0.11163500183128877,0.3228669620211718,0.18655799979498358,1.0,0.22377622377622378,0.34527972027972026,0.16783216783216784,0.10454545454545455,0.06328671328671329,3.750600000000016,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30027,self_relevant,pair_limited,actual,"13,5,6,9,11,12",6,ring,m2,m3,p0>p1>p0>p5,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,600,1,1.0,1.0,1.0,0,0,2,35,0.0125,0,601,601,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.7584644817497895,0.8181507731630914,0.6678321678321678,0.3579540755056155,0.9437264806982528,0.34046453397529947,1.0,0.21328671328671328,0.6398601398601399,0.5262237762237763,0.1506993006993007,0.37552447552447554,3.257800000000006,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30027,self_relevant,passive_only,actual,"13,5,6,9,11,12",6,ring,m2,m3,p0>p1>p0>p5,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,600,1,1.0,1.0,1.0,0,0,0,0,0.0,0,601,601,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.7358108913255927,0.8077439746208318,0.6695804195804196,0.369350790264751,0.9499305613518616,0.3604676110434435,1.0,0.16783216783216784,0.6433566433566433,0.5017482517482518,0.156993006993007,0.34475524475524477,2.909200000000006,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,0,0,,
confirmation,30028,neutral,no_bridge_validation,actual,"6,13,11,7,9",5,chain,m3,m0,p4>p0>p3,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,0.8333333333333334,1.0,0,0,4,41,0.052564102564102565,1,268,601,0,1,0,0,1,0.7694832487374399,-0.0006526049506544423,44,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6814413608071794,0.8253266456621053,0.6695804195804196,0.3541468871429747,0.6947823076514225,0.4049410611993481,1.0,0.1888111888111888,0.5638111888111889,0.9370629370629371,0.047639860139860137,0.889423076923077,3.5588000000000197,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30028,neutral,no_null,actual,"6,13,11,7,9",5,chain,m3,m0,p4>p0>p3,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,0.8333333333333334,1.0,0,0,4,41,0.052564102564102565,0,601,601,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0.6805175344274844,0.8254648220165732,0.6678321678321678,0.355556662577276,0.6969123589208925,0.40581611329435807,1.0,0.1888111888111888,0.5638111888111889,0.9370629370629371,0.047639860139860137,0.889423076923077,3.607600000000022,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30028,neutral,no_null_no_validation,actual,"6,13,11,7,9",5,chain,m3,m0,p4>p0>p3,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,0.8333333333333334,1.0,0,0,4,41,0.052564102564102565,1,260,260,1,0,0,0,0,0.7694832487374399,-0.0006526049506544423,44,1,0,1,1,0.0,1,1,1,1,1,1,1,1,0,0,0,0,0.6828178496266579,0.8267730528959897,0.6695804195804196,0.35243787331036536,0.6928253915928335,0.40216292432215117,1.0,0.1888111888111888,0.5611888111888111,0.9300699300699301,0.04807692307692307,0.8819930069930071,3.614800000000022,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30028,self_relevant,correlation_self_model,actual,"6,13,11,7,9",5,chain,m3,m0,p4>p0>p3,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,0.4166666666666667,1.0,1,1,4,41,0.052564102564102565,1,266,266,1,0,0,1,1,0.7074888457156088,0.005712187657744714,48,1,1,1,0,0.0266576325104507,1,1,0,1,1,1,1,1,0,0,0,1,0.8587472784342884,0.8861291248618116,0.6590909090909091,0.07806073850038482,0.1695539967037719,0.21613965483943456,1.0,0.1853146853146853,0.22552447552447552,0.1258741258741259,0.08129370629370629,0.0445804195804196,3.629300000000023,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30028,self_relevant,pair_limited,actual,"6,13,11,7,9",5,chain,m3,m0,p4>p0>p3,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,0.8333333333333334,1.0,0,0,2,27,0.03461538461538462,0,601,601,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.7768177168850134,0.8379667259884129,0.6625874125874126,0.21863048255441747,0.6580825238398469,0.2294114390833729,1.0,0.17307692307692307,0.4388111888111888,0.534965034965035,0.08566433566433566,0.4493006993006993,3.2394000000000056,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
