split,seed,relevance,mode,need_policy,core_indices,core_size,topology,causal_mechanism,nuisance_mechanism,true_program,program_length,grammar_family,role_program,label_permuted,primitive_cardinality,active_roles,nonstationary,steps_survived,alive_at_end,completion_rate,core_precision,core_recall,exact_program,functional_program,max_sequence_length_tested,unique_sequences_evaluated,search_space_fraction,diagnosis_made,diagnosis_observations,restoration_observations,diagnosis_kind_bridge,explicit_no_bridge,false_null,mechanism_correct,bridge_decision_correct,suppression,bridge_effect,evidence_rows,tested_scope_declared,validation_attempted,validation_passed,validation_bypassed,validation_effect,repair_attempted,repair_attempt_count,false_repair,repair_correct,organization_restored,replication_attempted,replication_success,replicated_restoration,failed_repairs,appropriate_abstention,scientific_null_result,decision_correct,final_min_core,final_mean_core,self_domain_observation_share,mean_need_target_mass_share,mean_need_true_core_mass_share,mean_sensed_need_mass_share,need_present_step_share,causal_isolating_observation_share,true_core_sensing_share,causal_target_sensing_share,other_core_mean_sensing_share,causal_target_sensing_selectivity,total_cost,crossworld_successes,crossworld_templates,macro_reuse,relational_alignment_cost,memory_energy,memory_strategy,alignment_entropy,alignment_support,mapping_trust,memory_proposal_tested,memory_changed_action,wrong_memory_detected_before_repair,local_beam_reserved,quarantined_count,replay_exact_match,replayed_observations,common_decoder_diagnosis_made,common_decoder_kind,common_decoder_observations,common_decoder_mechanism_correct,common_decoder_bridge_correct,common_decoder_validation_attempted,common_decoder_validation_passed,common_decoder_repair_attempted,common_decoder_repair_correct,common_decoder_organization_restored,common_decoder_replication_attempted,common_decoder_replication_success,common_decoder_replicated_restoration,common_decoder_false_repair,yoke_donor_seed,yoke_component_shift
confirmation,30002,self_relevant,curiosity,curiosity,"7,13,2,11,1",5,dense,m2,m1,p3>p6>p1,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,1.0,1.0,1,1,4,42,0.05384615384615385,1,416,601,0,1,1,1,0,0.8576545857744445,0.0013879348922142378,90,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.8048891779529971,0.826894923951922,0.6625874125874126,0.0,0.0,0.0,0.0,0.21328671328671328,0.2902097902097902,0.13111888111888112,0.11232517482517482,0.018793706293706303,3.553850000000021,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
confirmation,30002,self_relevant,no_need,none,"7,13,2,11,1",5,dense,m2,m1,p3>p6>p1,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,1.0,1.0,1,1,4,41,0.052564102564102565,1,363,601,0,1,1,1,0,0.8501662243552186,0.00026326163066596464,45,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.8092953188521567,0.8272125532132545,0.5,0.0,0.0,0.0,0.0,0.17132867132867133,0.2902097902097902,0.13111888111888112,0.11232517482517482,0.018793706293706303,3.44000000000002,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
confirmation,30002,self_relevant,yoked_need,yoked,"7,13,2,11,1",5,dense,m2,m1,p3>p6>p1,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,1.0,1.0,1,1,4,41,0.052564102564102565,1,328,601,0,1,1,1,0,0.8560182592331309,-0.0013778611845839846,45,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.7804925670352324,0.8226125129676392,0.5209790209790209,0.009388521524103813,0.168307385570708,0.45227953998074816,1.0,0.17832167832167833,0.17045454545454544,0.07517482517482517,0.06643356643356643,0.008741258741258737,3.454850000000018,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,1,328,1,no_bridge,328,1,0,0,0,0,0,0,0,0,0,0,30008,1
confirmation,30003,neutral,actual_need,actual,"9,12,10,6,13,5",6,ring,m3,m2,p1>p3>p1>p7,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,600,1,1.0,0.8571428571428571,1.0,0,0,4,49,0.0175,1,287,601,0,1,0,0,1,0.979209912675132,-0.007125041785297228,42,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.5980816388265574,0.7864626343828417,0.6573426573426573,0.3032055720863731,0.8381923390865023,0.27339530486014085,1.0,0.1853146853146853,0.5236013986013986,0.7342657342657343,0.06258741258741259,0.6716783216783216,3.750600000000016,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,1,287,1,no_bridge,287,0,1,0,0,0,0,0,0,0,0,0,,
confirmation,30003,neutral,curiosity,curiosity,"9,12,10,6,13,5",6,ring,m3,m2,p1>p3>p1>p7,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,600,1,1.0,0.8571428571428571,1.0,0,0,4,49,0.0175,1,299,601,0,1,0,0,1,0.9826968227347862,-0.002324724276294985,42,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.5865969022799539,0.7814747627473418,0.6573426573426573,0.0,0.0,0.0,0.0,0.1853146853146853,0.28059440559440557,0.11363636363636363,0.08951048951048951,0.024125874125874122,3.7506000000000164,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
confirmation,30003,neutral,no_need,none,"9,12,10,6,13,5",6,ring,m3,m2,p1>p3>p1>p7,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,600,1,1.0,0.8571428571428571,1.0,0,0,4,49,0.0175,1,391,601,0,1,0,0,1,0.9847139182325747,-0.006188838594687152,45,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6048054698143247,0.78929943295942,0.5,0.0,0.0,0.0,0.0,0.14685314685314685,0.28059440559440557,0.11363636363636363,0.08951048951048951,0.024125874125874122,3.573500000000017,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
confirmation,30003,neutral,yoked_need,yoked,"9,12,10,6,13,5",6,ring,m3,m2,p1>p3>p1>p7,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,600,1,1.0,0.8571428571428571,1.0,0,0,4,49,0.0175,1,287,601,0,1,0,0,1,0.9795957299576356,-0.0033187991702241185,42,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.5933175212344947,0.7835750775905366,0.666083916083916,0.0011169462831764458,0.33353780829798996,0.39153945454100664,1.0,0.1888111888111888,0.17744755244755245,0.08916083916083917,0.05314685314685315,0.03601398601398602,3.7583000000000157,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,1,287,1,no_bridge,287,0,1,0,0,0,0,0,0,0,0,0,30015,2
confirmation,30003,self_relevant,actual_need,actual,"9,12,10,6,13,5",6,ring,m3,m2,p1>p3>p1>p7,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,600,1,1.0,0.8571428571428571,1.0,0,0,4,49,0.0175,1,286,601,0,1,1,0,0,0.9830266446649822,-0.004333402160418467,42,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.7592023883278878,0.8214311991207225,0.666083916083916,0.22254363637578273,0.8095747734004677,0.20908729763972989,1.0,0.1888111888111888,0.5008741258741258,0.5087412587412588,0.0986013986013986,0.41013986013986015,3.7583000000000157,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,1,286,1,no_bridge,286,0,0,0,0,0,0,0,0,0,0,0,,
confirmation,30003,self_relevant,curiosity,curiosity,"9,12,10,6,13,5",6,ring,m3,m2,p1>p3>p1>p7,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,600,1,1.0,0.8571428571428571,1.0,0,0,4,49,0.0175,1,303,601,0,1,1,0,0,0.9883008097458104,-0.0033508816457091116,42,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.7527789836725293,0.816912731482993,0.6468531468531469,0.0,0.0,0.0,0.0,0.18356643356643357,0.28059440559440557,0.11363636363636363,0.08951048951048951,0.024125874125874122,3.7352000000000163,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
confirmation,30003,self_relevant,no_need,none,"9,12,10,6,13,5",6,ring,m3,m2,p1>p3>p1>p7,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,600,1,1.0,0.8571428571428571,1.0,0,0,4,49,0.0175,1,391,601,0,1,1,0,0,0.9847139182325747,-0.005352642361415881,45,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.7973060859008425,0.8396284229760146,0.5,0.0,0.0,0.0,0.0,0.14685314685314685,0.28059440559440557,0.11363636363636363,0.08951048951048951,0.024125874125874122,3.573500000000017,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
confirmation,30003,self_relevant,yoked_need,yoked,"9,12,10,6,13,5",6,ring,m3,m2,p1>p3>p1>p7,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,600,1,1.0,0.8571428571428571,1.0,0,0,4,49,0.0175,1,346,601,0,1,1,0,0,0.9806769788181847,-0.0030965892081552503,45,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.8644551599680008,0.886424834278134,0.5244755244755245,0.005785004237727917,0.49732286505421386,0.2636275267845288,1.0,0.15384615384615385,0.33916083916083917,0.08216783216783216,0.11923076923076924,-0.037062937062937076,3.6043000000000163,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,1,346,1,no_bridge,346,0,0,0,0,0,0,0,0,0,0,0,30015,2
confirmation,30004,neutral,actual_need,actual,"11,9,12,0,4",5,chain,m1,m0,p7>p1>p4,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,1.0,0.8,0,0,4,41,0.052564102564102565,1,284,601,0,1,0,0,1,0.8016727598680468,-0.0013956222661233864,46,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6098110822727917,0.745465035953145,0.6573426573426573,0.36937919675951053,0.8615273795668082,0.4039113188988702,1.0,0.1853146853146853,0.840034965034965,0.7412587412587412,0.23470279720279721,0.5065559440559441,3.5489000000000193,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,1,284,1,no_bridge,284,0,1,0,0,0,0,0,0,0,0,0,,
confirmation,30004,neutral,curiosity,curiosity,"11,9,12,0,4",5,chain,m1,m0,p7>p1>p4,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,1.0,0.8,0,0,4,41,0.052564102564102565,1,286,601,0,1,0,0,1,0.7887380639914717,-0.003515201537323584,46,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6127688884082089,0.7476765920464479,0.6451048951048951,0.0,0.0,0.0,0.0,0.18181818181818182,0.6066433566433567,0.19755244755244755,0.25393356643356646,-0.05638111888111891,3.53900000000002,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
confirmation,30004,neutral,no_need,none,"11,9,12,0,4",5,chain,m1,m0,p7>p1>p4,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,1.0,0.8,0,0,4,41,0.052564102564102565,1,363,601,0,1,0,0,1,0.7959353838052883,-0.003718845183891281,46,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6127408640690386,0.7484343621556574,0.5,0.0,0.0,0.0,0.0,0.14685314685314685,0.6066433566433567,0.19755244755244755,0.25393356643356646,-0.05638111888111891,3.44000000000002,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
confirmation,30004,neutral,yoked_need,yoked,"11,9,12,0,4",5,chain,m1,m0,p7>p1>p4,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,1.0,0.8,0,0,4,41,0.052564102564102565,1,281,601,0,1,0,0,1,0.7858778909391986,-0.0027091134770226757,46,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6055916876738464,0.7432138640839896,0.6643356643356644,0.010176233152926498,0.22150871202026826,0.36792040781762203,1.0,0.18706293706293706,0.5,0.16433566433566432,0.2089160839160839,-0.044580419580419584,3.5538500000000197,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,1,281,1,no_bridge,281,0,1,0,0,0,0,0,0,0,0,0,30010,9
confirmation,30004,self_relevant,actual_need,actual,"11,9,12,0,4",5,chain,m1,m0,p7>p1>p4,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,1.0,0.8,1,1,4,41,0.052564102564102565,1,285,285,1,0,0,1,1,0.7436488550384521,0.0042817500021264596,49,1,1,1,0,0.025591088116604908,1,1,0,1,1,1,1,1,0,0,0,1,0.7786189640840439,0.8501932913926826,0.6573426573426573,0.24006424039664967,0.6582058302109864,0.3057852846307391,1.0,0.1853146853146853,0.6975524475524476,0.3321678321678322,0.26573426573426573,0.06643356643356646,3.629300000000023,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,1,285,1,bridge,285,1,1,1,1,1,1,1,1,1,1,0,,
confirmation,30004,self_relevant,curiosity,curiosity,"11,9,12,0,4",5,chain,m1,m0,p7>p1>p4,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,1.0,0.8,1,1,4,42,0.05384615384615385,1,287,287,1,0,0,1,1,0.7306904899407125,0.006411962320745571,45,1,1,1,0,0.026663778550147618,1,1,0,1,1,1,1,1,0,0,0,1,0.8127677864822237,0.8645785239006957,0.5769230769230769,0.0,0.0,0.0,0.0,0.1660839160839161,0.6066433566433567,0.19755244755244755,0.25393356643356646,-0.05638111888111891,3.5748500000000236,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
confirmation,30004,self_relevant,no_need,none,"11,9,12,0,4",5,chain,m1,m0,p7>p1>p4,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,1.0,0.8,1,1,4,41,0.052564102564102565,1,355,355,1,0,0,1,1,0.7322614713479576,0.007611840459701655,45,1,1,1,0,0.026283263613928316,1,1,0,1,1,1,1,1,0,0,0,1,0.7993167388977696,0.8573344997984895,0.5,0.0,0.0,0.0,0.0,0.1451048951048951,0.6066433566433567,0.19755244755244755,0.25393356643356646,-0.05638111888111891,3.52040000000002,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
confirmation,30004,self_relevant,yoked_need,yoked,"11,9,12,0,4",5,chain,m1,m0,p7>p1>p4,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,1.0,0.8,0,0,4,42,0.05384615384615385,1,266,601,0,1,1,0,0,0.7799327299785326,-0.002794314986342348,43,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.7022766244062091,0.8080727539408237,0.6188811188811189,0.007811833847054002,0.2367327758217124,0.40886530582256,1.0,0.17482517482517482,0.5332167832167832,0.16433566433566432,0.22552447552447552,-0.0611888111888112,3.524150000000019,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,1,266,1,no_bridge,266,0,0,0,0,0,0,0,0,0,0,0,30010,9
confirmation,30005,neutral,actual_need,actual,"6,13,8,4,0,9",6,dense,m0,m2,p4>p2>p4>p1,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,600,1,1.0,1.0,1.0,0,0,4,49,0.0175,1,301,601,0,1,0,0,1,0.9804172422872078,-0.002146053030287192,45,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6092081455907148,0.7563777705351035,0.6695804195804196,0.4494457278211399,0.8724595886927163,0.43547744202480826,1.0,0.1888111888111888,0.583041958041958,0.7692307692307693,0.07937062937062937,0.6898601398601399,3.7583000000000153,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,1,301,1,no_bridge,301,0,1,0,0,0,0,0,0,0,0,0,,
confirmation,30005,neutral,curiosity,curiosity,"6,13,8,4,0,9",6,dense,m0,m2,p4>p2>p4>p1,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,600,1,1.0,1.0,1.0,0,0,4,49,0.0175,1,300,601,0,1,0,0,1,0.9812665269242721,-0.0003801665574732705,45,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6132976432945165,0.762071520871156,0.6520979020979021,0.0,0.0,0.0,0.0,0.18356643356643357,0.3479020979020979,0.1381118881118881,0.11153846153846153,0.026573426573426567,3.7352000000000167,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
confirmation,30005,neutral,no_need,none,"6,13,8,4,0,9",6,dense,m0,m2,p4>p2>p4>p1,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,600,1,1.0,1.0,1.0,0,0,4,49,0.0175,1,391,601,0,1,0,0,1,0.9766620744426613,-0.0010622701669397046,45,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6176745416624171,0.7696047422613764,0.5,0.0,0.0,0.0,0.0,0.14685314685314685,0.3479020979020979,0.1381118881118881,0.11153846153846153,0.026573426573426567,3.573500000000017,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
confirmation,30005,neutral,yoked_need,yoked,"6,13,8,4,0,9",6,dense,m0,m2,p4>p2>p4>p1,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,600,1,1.0,1.0,1.0,0,0,4,49,0.0175,1,307,601,0,1,0,0,1,0.9758859639771393,-0.001834061170958474,45,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6123496314359088,0.7625468980609543,0.6573426573426573,0.019949428197628516,0.13923457833194128,0.4258035232996085,1.0,0.1853146853146853,0.21503496503496503,0.09965034965034965,0.06608391608391609,0.03356643356643356,3.7506000000000155,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,1,307,1,no_bridge,307,0,1,0,0,0,0,0,0,0,0,0,30017,10
confirmation,30005,self_relevant,actual_need,actual,"6,13,8,4,0,9",6,dense,m0,m2,p4>p2>p4>p1,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,600,1,1.0,1.0,1.0,0,0,4,49,0.0175,1,354,601,0,1,1,0,0,0.978686073017733,-0.00227675599645761,45,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.7891844573201886,0.8476649787856951,0.548951048951049,0.13222364044813584,0.5603458519223423,0.2852350370042868,1.0,0.1590909090909091,0.4624125874125874,0.1888111888111888,0.1472027972027972,0.04160839160839161,3.6274000000000144,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,1,354,1,no_bridge,354,0,0,0,0,0,0,0,0,0,0,0,,
confirmation,30005,self_relevant,curiosity,curiosity,"6,13,8,4,0,9",6,dense,m0,m2,p4>p2>p4>p1,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,600,1,1.0,1.0,1.0,0,0,4,49,0.0175,1,304,601,0,1,1,0,0,0.9802065653615402,-0.0014929168952442337,45,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.7578316663549216,0.8130921560221078,0.6503496503496503,0.0,0.0,0.0,0.0,0.18356643356643357,0.3479020979020979,0.1381118881118881,0.11153846153846153,0.026573426573426567,3.7352000000000167,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
confirmation,30005,self_relevant,no_need,none,"6,13,8,4,0,9",6,dense,m0,m2,p4>p2>p4>p1,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,600,1,1.0,1.0,1.0,0,0,4,49,0.0175,1,391,601,0,1,1,0,0,0.9766620744426613,-0.0008493195714729474,45,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.8010865239526517,0.8404053072462104,0.5,0.0,0.0,0.0,0.0,0.14685314685314685,0.3479020979020979,0.1381118881118881,0.11153846153846153,0.026573426573426567,3.573500000000017,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
confirmation,30005,self_relevant,yoked_need,yoked,"6,13,8,4,0,9",6,dense,m0,m2,p4>p2>p4>p1,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,600,1,1.0,1.0,1.0,0,0,4,49,0.0175,1,316,601,0,1,1,0,0,0.9790146919388276,-0.001965457767738335,45,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.7934443299165832,0.8450631495085127,0.5506993006993007,0.07991954099261753,0.3890567447236406,0.4096299006406139,1.0,0.15734265734265734,0.3321678321678322,0.1590909090909091,0.10104895104895105,0.05804195804195804,3.6197000000000177,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,1,316,1,no_bridge,316,0,0,0,0,0,0,0,0,0,0,0,30017,10
confirmation,30006,neutral,actual_need,actual,"7,2,6,3,10",5,ring,m3,m2,p1>p2>p4,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,0.8333333333333334,1.0,0,0,4,41,0.052564102564102565,1,266,601,0,1,0,0,1,0.8707843564752569,-0.0024695397324134816,42,1,1,0,0,0.0002295665279235205,0,0,0,0,0,0,0,0,0,1,1,1,0.744263369380758,0.8026523008298287,0.6590909090909091,0.38287744093359244,0.7598208203304627,0.37276336336635035,1.0,0.1853146853146853,0.541958041958042,0.8111888111888111,0.06818181818181818,0.7430069930069929,3.5733000000000206,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,1,266,0,,601,0,0,1,0,0,0,0,0,0,0,0,,
confirmation,30006,neutral,curiosity,curiosity,"7,2,6,3,10",5,ring,m3,m2,p1>p2>p4,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,0.8333333333333334,1.0,0,0,4,41,0.052564102564102565,1,286,601,0,1,0,0,1,0.8624930760207965,-0.0008510787736285923,44,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.7425545143558986,0.8010217196631156,0.6486013986013986,0.0,0.0,0.0,0.0,0.18181818181818182,0.24825174825174826,0.11713286713286714,0.09484265734265734,0.022290209790209792,3.54395000000002,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
confirmation,30006,neutral,no_need,none,"7,2,6,3,10",5,ring,m3,m2,p1>p2>p4,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,0.8333333333333334,1.0,0,0,4,41,0.052564102564102565,1,363,601,0,1,0,0,1,0.8642231262199889,0.00011852365324583908,45,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.7442588037086338,0.8020573677404721,0.5,0.0,0.0,0.0,0.0,0.14685314685314685,0.24825174825174826,0.11713286713286714,0.09484265734265734,0.022290209790209792,3.44000000000002,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
confirmation,30006,neutral,yoked_need,yoked,"7,2,6,3,10",5,ring,m3,m2,p1>p2>p4,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,0.8333333333333334,1.0,0,0,4,41,0.052564102564102565,1,287,601,0,1,0,0,1,0.8623185577571542,0.00013999461280124774,50,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.7423792964662955,0.7997011973281529,0.666083916083916,0.0017263111678393085,0.08211244899139454,0.4396105280519792,1.0,0.18706293706293706,0.10402097902097902,0.015734265734265736,0.04807692307692308,-0.032342657342657344,3.5538500000000197,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,1,287,1,no_bridge,287,0,1,0,0,0,0,0,0,0,0,0,30012,4
confirmation,30006,self_relevant,actual_need,actual,"7,2,6,3,10",5,ring,m3,m2,p1>p2>p4,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,0.8333333333333334,1.0,1,1,4,41,0.052564102564102565,1,271,271,1,0,0,1,1,0.7281180137529649,0.009628102668520834,48,1,1,1,0,0.02745024047940198,1,1,0,1,1,1,1,1,0,0,0,1,0.8657520275349334,0.8837471326825879,0.5472027972027972,0.09248768153609399,0.38336398338995664,0.2735138388499359,1.0,0.15734265734265734,0.34965034965034963,0.1993006993006993,0.125,0.0743006993006993,3.5501000000000213,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,1,271,1,bridge,271,1,1,1,1,1,1,1,1,1,1,0,,
confirmation,30006,self_relevant,curiosity,curiosity,"7,2,6,3,10",5,ring,m3,m2,p1>p2>p4,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,0.8333333333333334,1.0,1,1,4,43,0.05512820512820513,1,283,283,1,0,0,1,1,0.7337118824823311,0.004804429840176643,47,1,1,1,0,0.026886881438927892,1,1,0,1,1,1,1,1,0,0,0,1,0.8637843682798828,0.8742918559273605,0.5804195804195804,0.0,0.0,0.0,0.0,0.1660839160839161,0.24825174825174826,0.11713286713286714,0.09484265734265734,0.022290209790209792,3.5748500000000236,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
confirmation,30006,self_relevant,no_need,none,"7,2,6,3,10",5,ring,m3,m2,p1>p2>p4,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,0.8333333333333334,1.0,1,1,4,41,0.052564102564102565,1,491,491,1,0,0,1,1,0.788815472241158,0.0040237538354094765,76,1,1,1,0,0.025668407636567137,1,1,0,1,1,1,1,1,0,0,0,1,0.8462564070605112,0.8551849658698896,0.5,0.0,0.0,0.0,0.0,0.14685314685314685,0.24825174825174826,0.11713286713286714,0.09484265734265734,0.022290209790209792,3.52040000000002,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
confirmation,30006,self_relevant,yoked_need,yoked,"7,2,6,3,10",5,ring,m3,m2,p1>p2>p4,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,0.8333333333333334,1.0,1,1,4,41,0.052564102564102565,1,270,270,1,0,0,1,1,0.7275199361248834,0.004951190328606453,48,1,1,1,0,0.026513076536741464,1,1,0,1,1,1,1,1,0,0,0,1,0.8553466281232995,0.8687736625570197,0.6118881118881119,0.0067466203248502015,0.1574633126598867,0.3621855256196156,1.0,0.17482517482517482,0.14073426573426573,0.04895104895104895,0.05812937062937063,-0.00917832167832168,3.599600000000022,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,1,270,1,bridge,270,1,1,1,1,1,1,1,1,1,1,0,30012,4
confirmation,30007,neutral,actual_need,actual,"3,1,8,13,4,12",6,chain,m1,m0,p3>p5>p3>p6,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,600,1,1.0,0.8333333333333334,0.8333333333333334,0,0,4,49,0.0175,1,286,601,0,1,0,0,1,0.8902889015862071,-0.005164329862851879,43,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6964118215406322,0.7928538462408223,0.6573426573426573,0.44082944775265726,0.8504488304323127,0.437929967055621,1.0,0.1853146853146853,0.625,0.8741258741258742,0.07517482517482517,0.798951048951049,3.750600000000016,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,1,286,1,no_bridge,286,0,1,0,0,0,0,0,0,0,0,0,,
